key,doctype,approx_size,cosmos_name,cosmos_elapsed,cosmos_size,redis_name,redis_elapsed,redis_size
type,npm,3720,type,0.007183551788330078,4722,type,0.00167083740234375,3720
type-check,npm,1614,type-check,0.007052421569824219,2210,type-check,0.0017976760864257812,1614
type-fest,npm,3000,type-fest,0.007554054260253906,3667,type-fest,0.0015952587127685547,3000
type-is,npm,4836,type-is,0.009021282196044922,5789,type-is,0.0016527175903320312,4836
typed-function,npm,4016,typed-function,0.007730960845947266,4778,typed-function,0.0017170906066894531,4016
typedarray,npm,1688,typedarray,0.006651401519775391,2328,typedarray,0.001917123794555664,1688
typedarray-to-buffer,npm,2411,typedarray-to-buffer,0.007346630096435547,3117,typedarray-to-buffer,0.0017194747924804688,2411
typescript,npm,106106,typescript,0.009864091873168945,118920,typescript,0.006250858306884766,106106
uglify-js,npm,17135,uglify-js,0.007868766784667969,20458,uglify-js,0.002427339553833008,17135
uid-safe,npm,2763,uid-safe,0.007388591766357422,3491,uid-safe,0.005515336990356445,2763
unc-path-regex,npm,1559,unc-path-regex,0.006912708282470703,2193,unc-path-regex,0.0016415119171142578,1559
undefsafe,npm,1785,undefsafe,0.006964445114135742,2374,undefsafe,0.0016167163848876953,1785
underscore,npm,15239,underscore,0.007603645324707031,18399,underscore,0.002135038375854492,15239
underscore.string,npm,6395,underscore.string,0.0075838565826416016,7550,underscore.string,0.0022802352905273438,6395
unicode-properties,npm,2904,unicode-properties,0.008111000061035156,3502,unicode-properties,0.0017397403717041016,2904
unicode-trie,npm,2457,unicode-trie,0.0073528289794921875,2999,unicode-trie,0.0016574859619140625,2457
unique-string,npm,2377,unique-string,0.007467508316040039,2932,unique-string,0.002198457717895508,2377
universal-user-agent,npm,3100,universal-user-agent,0.015732288360595703,3750,universal-user-agent,0.0018315315246582031,3100
universalify,npm,2488,universalify,0.007239818572998047,3050,universalify,0.001581430435180664,2488
unpipe,npm,1325,unpipe,0.006637096405029297,1813,unpipe,0.0017247200012207031,1325
update-notifier,npm,6398,update-notifier,0.007609844207763672,7721,update-notifier,0.0027070045471191406,6398
uri-js,npm,3855,uri-js,0.007793903350830078,4581,uri-js,0.0021305084228515625,3855
url,npm,2782,url,0.007207155227661133,3603,url,0.00159454345703125,2782
url-parse-lax,npm,2488,url-parse-lax,0.007681608200073242,3071,url-parse-lax,0.0018732547760009766,2488
util,npm,5014,util,0.0072672367095947266,5922,util,0.0018591880798339844,5014
util-deprecate,npm,1267,util-deprecate,0.007922887802124023,1769,util-deprecate,0.001626729965209961,1267
utils-merge,npm,1495,utils-merge,0.008551359176635742,2058,utils-merge,0.0017688274383544922,1495
uuid,npm,9425,uuid,0.007574558258056641,11405,uuid,0.002010345458984375,9425
v8flags,npm,4328,v8flags,0.007411479949951172,5185,v8flags,0.0017459392547607422,4328
validator,npm,21376,validator,0.007883071899414062,25509,validator,0.002109527587890625,21376
vary,npm,2158,vary,0.007383823394775391,2792,vary,0.0018308162689208984,2158
verror,npm,2840,verror,0.0074083805084228516,3678,verror,0.0017549991607666016,2840
void-elements,npm,1693,void-elements,0.007088661193847656,2278,void-elements,0.0014960765838623047,1693
walk,npm,3937,walk,0.007397651672363281,4751,walk,0.0016872882843017578,3937
which,npm,3967,which,0.008202552795410156,4764,which,0.0016086101531982422,3967
which-module,npm,1381,which-module,0.007159233093261719,1927,which-module,0.0017333030700683594,1381
wide-align,npm,2683,wide-align,0.007992029190063477,3257,wide-align,0.0018813610076904297,2683
widest-line,npm,2684,widest-line,0.0078012943267822266,3309,widest-line,0.0018804073333740234,2684
windows-release,npm,2382,windows-release,0.007634162902832031,2933,windows-release,0.001697540283203125,2382
with,npm,3246,with,0.007346153259277344,3910,with,0.002778291702270508,3246
wns,npm,2536,wns,0.007037162780761719,3099,wns,0.0016281604766845703,2536
wordwrap,npm,1496,wordwrap,0.006738185882568359,2064,wordwrap,0.0015263557434082031,1496
wrap-ansi,npm,3218,wrap-ansi,0.0076084136962890625,3957,wrap-ansi,0.001646280288696289,3218
wrappy,npm,1173,wrappy,0.007382631301879883,1673,wrappy,0.001577138900756836,1173
write-file-atomic,npm,3756,write-file-atomic,0.007051706314086914,4521,write-file-atomic,0.0025174617767333984,3756
ws,npm,12895,ws,0.00836944580078125,15381,ws,0.0021872520446777344,12895
xdg-basedir,npm,2527,xdg-basedir,0.00872659683227539,3118,xdg-basedir,0.0016636848449707031,2527
xml2js,npm,11263,xml2js,0.00751948356628418,13443,xml2js,0.0020902156829833984,11263
xmlbuilder,npm,7139,xmlbuilder,0.007396697998046875,8521,xmlbuilder,0.001924753189086914,7139
xmldom,npm,3710,xmldom,0.0073604583740234375,4666,xmldom,0.007047176361083984,3710
xmlhttprequest-ssl,npm,2701,xmlhttprequest-ssl,0.007446765899658203,3279,xmlhttprequest-ssl,0.013694047927856445,2701
xpath.js,npm,1632,xpath.js,0.006727933883666992,2196,xpath.js,0.001971006393432617,1632
xregexp,npm,4359,xregexp,0.00784158706665039,5188,xregexp,0.0019044876098632812,4359
xtend,npm,3977,xtend,0.007512331008911133,4892,xtend,0.0018439292907714844,3977
y18n,npm,1828,y18n,0.00752568244934082,2430,y18n,0.0017457008361816406,1828
yallist,npm,2790,yallist,0.0072820186614990234,3389,yallist,0.0018312931060791016,2790
yargs,npm,25028,yargs,0.00777125358581543,29089,yargs,0.002459287643432617,25028
yargs-parser,npm,4754,yargs-parser,0.007482051849365234,5702,yargs-parser,0.001842498779296875,4754
yargs-unparser,npm,4145,yargs-unparser,0.007603168487548828,4959,yargs-unparser,0.001783132553100586,4145
yauzl,npm,2938,yauzl,0.007976293563842773,3767,yauzl,0.001621246337890625,2938
yeast,npm,1529,yeast,0.006636857986450195,2070,yeast,0.0019342899322509766,1529
